valid(UTC),ACV,BFL,DAG,BIH,BLU,BLH,BUR,CMA,CRQ,NID,CNO,CCR,CEC,FAT,HJO,HHR,HWD,IPL,WJF,NLC,LVK,LGB,CQT,MAE,MYV,MOD,SIY,MRY,MHS,APC,EED,OAK,OKB,ONT,OVE,OXR,PMD,PSP,PRB,RBL,RDD,RAL,SAC,SMF,SNS,SDB,SDM,SAN,MYF,SFO,SJC,SBP,SNA,SBA,SMX,SMO,STS,TVL,SCK,TRM,UKI,VCB,VNY,WVI
2022-01-15 13:44:00,29.962,29.647,28.248,26.164,24.959,29.784,29.329,30.023,29.744,27.931,29.404,30.178,30.168,29.811,29.963,30.043,30.133,30.237,27.794,29.968,29.798,30.059,29.907,29.953,30.158,30.129,27.57,29.884,26.647,30.154,29.285,30.167,30.073,29.161,30.017,30.03,27.595,29.739,29.289,29.862,29.698,29.262,30.188,30.2,30.053,25.611,29.545,30.043,29.632,30.158,30.099,29.883,30.04,30.065,29.833,29.897,30.057,24.083,30.203,30.319,29.544,30.118,29.243,29.996
2022-01-15 13:45:00,29.964,29.643,28.249,26.163,24.958,29.784,29.33,30.02,29.743,27.928,29.403,30.181,30.17,29.813,29.963,30.045,30.131,30.238,27.791,29.97,29.799,30.058,29.908,29.955,30.16,30.13,27.571,29.882,26.646,30.157,29.284,30.165,30.072,29.161,30.019,30.029,27.592,29.739,29.287,29.863,29.699,29.261,30.187,30.198,30.05,25.608,29.544,30.042,29.63,30.156,30.098,29.884,30.041,30.064,29.837,29.896,30.058,24.084,30.206,30.318,29.544,30.118,29.246,29.992
2022-01-15 13:46:00,29.965,29.644,28.25,26.163,24.959,29.785,29.332,30.017,29.743,27.926,29.401,30.179,30.17,29.814,29.964,30.044,30.129,30.239,27.791,29.968,29.796,30.06,29.91,29.955,30.158,30.129,27.571,29.881,26.649,30.154,29.286,30.162,30.073,29.159,30.021,30.028,27.591,29.742,29.288,29.864,29.701,29.259,30.189,30.201,30.048,25.612,29.545,30.043,29.63,30.153,30.093,29.885,30.043,30.066,29.839,29.893,30.056,24.086,30.205,30.319,29.546,30.117,29.246,29.991
2022-01-15 13:47:00,29.967,29.645,28.25,26.166,24.959,29.786,29.331,30.018,29.745,27.927,29.403,30.178,30.173,29.817,29.962,30.041,30.126,30.24,27.79,29.968,29.795,30.062,29.914,29.957,30.158,30.131,27.572,29.881,26.65,30.153,29.288,30.158,30.076,29.159,30.024,30.029,27.588,29.742,29.29,29.866,29.702,29.258,30.19,30.2,30.048,25.614,29.545,30.043,29.631,30.151,30.09,29.886,30.043,30.071,29.841,29.892,30.055,24.084,30.207,30.321,29.543,30.12,29.244,29.99
2022-01-15 13:48:00,29.967,29.647,28.251,26.17,24.96,29.788,29.329,30.021,29.746,27.929,29.404,30.175,30.174,29.817,29.959,30.038,30.124,30.241,27.79,29.964,29.791,30.061,29.916,29.955,30.16,30.13,27.574,29.881,26.652,30.153,29.288,30.157,30.075,29.16,30.025,30.034,27.59,29.741,29.29,29.87,29.702,29.26,30.189,30.2,30.048,25.611,29.545,30.043,29.631,30.149,30.088,29.887,30.041,30.074,29.842,29.893,30.052,24.085,30.207,30.322,29.541,30.117,29.241,29.99
2022-01-15 13:49:00,29.969,29.645,28.252,26.173,24.963,29.791,29.327,30.024,29.745,27.932,29.405,30.171,30.175,29.814,29.958,30.038,30.122,30.24,27.79,29.962,29.79,30.058,29.917,29.954,30.158,30.129,27.576,29.881,26.651,30.149,29.287,30.155,30.074,29.161,30.026,30.037,27.59,29.739,29.288,29.87,29.706,29.26,30.191,30.204,30.049,25.608,29.545,30.042,29.632,30.148,30.088,29.889,30.038,30.075,29.843,29.896,30.049,24.086,30.203,30.321,29.54,30.117,29.239,29.99
2022-01-15 13:50:00,29.971,29.64,28.251,26.174,24.966,29.789,29.326,30.028,29.744,27.932,29.402,30.168,30.177,29.812,29.957,30.039,30.12,30.24,27.789,29.962,29.789,30.056,29.917,29.952,30.157,30.127,27.576,29.885,26.653,30.147,29.289,30.155,30.072,29.16,30.028,30.038,27.588,29.737,29.289,29.873,29.707,29.26,30.19,30.2,30.05,25.602,29.546,30.042,29.631,30.149,30.089,29.892,30.037,30.075,29.847,29.9,30.047,24.084,30.202,30.318,29.538,30.114,29.239,29.989
2022-01-15 13:51:00,29.972,29.638,28.25,26.174,24.965,29.788,29.328,30.028,29.743,27.929,29.399,30.165,30.177,29.809,29.956,30.042,30.12,30.239,27.786,29.962,29.786,30.056,29.919,29.95,30.154,30.124,27.577,29.89,26.655,30.143,29.289,30.154,30.071,29.156,30.026,30.038,27.586,29.737,29.293,29.873,29.709,29.257,30.189,30.2,30.053,25.602,29.546,30.042,29.631,30.149,30.087,29.897,30.04,30.078,29.852,29.903,30.045,24.086,30.198,30.317,29.538,30.11,29.242,29.992
2022-01-15 13:52:00,29.973,29.639,28.25,26.173,24.967,29.789,29.331,30.029,29.743,27.928,29.399,30.166,30.179,29.809,29.956,30.046,30.121,30.239,27.782,29.961,29.787,30.059,29.922,29.949,30.151,30.122,27.579,29.896,26.66,30.145,29.29,30.156,30.072,29.156,30.027,30.038,27.584,29.738,29.297,29.871,29.71,29.256,30.187,30.196,30.056,25.606,29.549,30.044,29.633,30.152,30.089,29.9,30.043,30.082,29.854,29.904,30.047,24.083,30.196,30.315,29.535,30.108,29.247,29.995
2022-01-15 13:53:00,29.971,29.641,28.248,26.17,24.966,29.788,29.335,30.031,29.747,27.925,29.4,30.166,30.18,29.809,29.955,30.048,30.123,30.238,27.781,29.962,29.787,30.062,29.925,29.946,30.148,30.119,27.582,29.9,26.662,30.145,29.289,30.161,30.076,29.155,30.028,30.04,27.583,29.739,29.303,29.873,29.71,29.255,30.183,30.192,30.062,25.611,29.551,30.048,29.636,30.156,30.092,29.903,30.046,30.087,29.856,29.905,30.049,24.08,30.194,30.316,29.535,30.105,29.249,30.0
2022-01-15 13:54:00,29.969,29.645,28.249,26.172,24.965,29.79,29.337,30.034,29.753,27.928,29.403,30.17,30.18,29.808,29.957,30.049,30.127,30.239,27.783,29.961,29.789,30.065,29.926,29.946,30.147,30.119,27.583,29.905,26.663,30.147,29.291,30.166,30.08,29.157,30.026,30.045,27.584,29.739,29.308,29.872,29.711,29.256,30.179,30.19,30.068,25.61,29.555,30.052,29.64,30.161,30.097,29.905,30.048,30.09,29.857,29.906,30.05,24.077,30.194,30.317,29.534,30.106,29.25,30.006
2022-01-15 13:55:00,29.966,29.647,28.247,26.173,24.967,29.791,29.339,30.038,29.756,27.928,29.408,30.173,30.178,29.809,29.96,30.05,30.134,30.24,27.785,29.963,29.792,30.067,29.926,29.945,30.149,30.119,27.585,29.907,26.665,30.15,29.29,30.172,30.082,29.161,30.025,30.048,27.588,29.738,29.309,29.872,29.711,29.259,30.177,30.188,30.074,25.612,29.558,30.054,29.641,30.165,30.102,29.907,30.05,30.091,29.856,29.91,30.052,24.075,30.194,30.316,29.536,30.107,29.251,30.009
2022-01-15 13:56:00,29.963,29.648,28.247,26.17,24.964,29.789,29.339,30.042,29.756,27.927,29.41,30.177,30.176,29.809,29.963,30.052,30.138,30.239,27.788,29.966,29.798,30.069,29.924,29.943,30.15,30.12,27.587,29.908,26.663,30.152,29.293,30.175,30.083,29.164,30.021,30.048,27.59,29.735,29.309,29.87,29.709,29.263,30.178,30.19,30.076,25.621,29.561,30.055,29.642,30.169,30.106,29.906,30.05,30.09,29.854,29.914,30.057,24.075,30.195,30.315,29.538,30.109,29.252,30.013
2022-01-15 13:57:00,29.961,29.649,28.245,26.171,24.966,29.786,29.342,30.042,29.757,27.923,29.412,30.182,30.174,29.812,29.966,30.055,30.141,30.238,27.788,29.971,29.801,30.069,29.922,29.944,30.15,30.122,27.586,29.908,26.665,30.158,29.294,30.178,30.084,29.167,30.018,30.047,27.591,29.734,29.309,29.868,29.709,29.267,30.178,30.191,30.075,25.617,29.563,30.056,29.643,30.171,30.11,29.906,30.052,30.086,29.851,29.916,30.062,24.075,30.197,30.312,29.541,30.112,29.255,30.014
2022-01-15 13:58:00,29.961,29.651,28.243,26.167,24.964,29.785,29.344,30.04,29.758,27.921,29.412,30.185,30.171,29.814,29.969,30.057,30.143,30.237,27.788,29.975,29.805,30.072,29.922,29.947,30.152,30.125,27.588,29.905,26.666,30.161,29.296,30.18,30.085,29.168,30.015,30.044,27.592,29.736,29.307,29.866,29.707,29.268,30.181,30.194,30.075,25.617,29.563,30.058,29.643,30.171,30.111,29.904,30.055,30.082,29.847,29.916,30.067,24.077,30.2,30.311,29.546,30.116,29.258,30.014
2022-01-15 13:59:00,29.962,29.654,28.241,26.168,24.96,29.784,29.347,30.037,29.761,27.922,29.413,30.189,30.169,29.815,29.97,30.058,30.144,30.237,27.789,29.978,29.808,30.075,29.921,29.952,30.157,30.128,27.588,29.903,26.666,30.166,29.296,30.18,30.088,29.169,30.014,30.041,27.592,29.74,29.308,29.863,29.705,29.268,30.183,30.195,30.073,25.624,29.564,30.061,29.645,30.172,30.112,29.902,30.057,30.082,29.844,29.914,30.07,24.08,30.205,30.313,29.55,30.12,29.26,30.011
2022-01-15 14:00:00,29.965,29.659,28.242,26.166,24.956,29.784,29.348,30.034,29.763,27.927,29.416,30.19,30.168,29.816,29.97,30.057,30.144,30.24,27.792,29.98,29.808,30.077,29.92,29.957,30.159,30.133,27.589,29.899,26.664,30.169,29.294,30.181,30.09,29.172,30.015,30.039,27.593,29.744,29.307,29.861,29.702,29.27,30.186,30.199,30.07,25.62,29.565,30.062,29.648,30.171,30.111,29.9,30.058,30.081,29.843,29.911,30.073,24.083,30.209,30.317,29.554,30.124,29.261,30.01
2022-01-15 14:01:00,29.969,29.663,28.246,26.165,24.954,29.786,29.347,30.032,29.763,27.932,29.419,30.191,30.167,29.819,29.973,30.055,30.143,30.243,27.796,29.982,29.808,30.077,29.918,29.963,30.164,30.138,27.589,29.895,26.664,30.17,29.293,30.18,30.09,29.174,30.016,30.038,27.597,29.747,29.304,29.86,29.699,29.272,30.191,30.203,30.066,25.619,29.566,30.062,29.649,30.169,30.108,29.897,30.057,30.079,29.842,29.91,30.074,24.086,30.214,30.322,29.555,30.128,29.259,30.008
2022-01-15 14:02:00,29.974,29.663,28.251,26.164,24.954,29.787,29.345,30.031,29.762,27.934,29.42,30.191,30.168,29.823,29.974,30.052,30.14,30.246,27.799,29.983,29.806,30.076,29.917,29.967,30.167,30.141,27.588,29.892,26.661,30.171,29.291,30.178,30.09,29.176,30.016,30.037,27.6,29.747,29.3,29.862,29.698,29.274,30.195,30.207,30.063,25.623,29.565,30.061,29.648,30.166,30.105,29.895,30.056,30.078,29.842,29.909,30.071,24.09,30.216,30.324,29.558,30.129,29.256,30.003
2022-01-15 14:03:00,29.977,29.66,28.255,26.167,24.956,29.787,29.342,30.03,29.76,27.934,29.42,30.189,30.17,29.825,29.973,30.051,30.137,30.247,27.802,29.982,29.804,30.074,29.916,29.968,30.169,30.14,27.586,29.89,26.657,30.168,29.291,30.173,30.088,29.177,30.017,30.035,27.602,29.748,29.295,29.864,29.698,29.275,30.199,30.211,30.059,25.617,29.561,30.058,29.646,30.162,30.1,29.894,30.055,30.078,29.843,29.909,30.069,24.094,30.217,30.325,29.557,30.13,29.254,29.999
2022-01-15 14:04:00,29.979,29.656,28.257,26.167,24.958,29.787,29.34,30.029,29.756,27.934,29.417,30.187,30.172,29.827,29.972,30.051,30.133,30.248,27.799,29.979,29.801,30.073,29.92,29.969,30.171,30.14,27.583,29.89,26.655,30.164,29.293,30.167,30.085,29.175,30.021,30.036,27.601,29.749,29.292,29.866,29.701,29.273,30.202,30.214,30.056,25.618,29.559,30.056,29.644,30.157,30.095,29.897,30.053,30.08,29.844,29.908,30.067,24.095,30.217,30.325,29.556,30.129,29.252,29.996
2022-01-15 14:05:00,29.979,29.652,28.257,26.169,24.96,29.787,29.339,30.028,29.754,27.936,29.415,30.182,30.174,29.829,29.967,30.051,30.127,30.248,27.795,29.975,29.796,30.07,29.924,29.967,30.168,30.136,27.58,29.892,26.653,30.163,29.292,30.16,30.084,29.174,30.025,30.036,27.596,29.751,29.293,29.871,29.703,29.27,30.203,30.215,30.056,25.611,29.557,30.055,29.642,30.154,30.091,29.9,30.052,30.082,29.848,29.907,30.064,24.097,30.215,30.327,29.553,30.127,29.251,29.995
2022-01-15 14:06:00,29.982,29.649,28.259,26.171,24.962,29.79,29.339,30.03,29.752,27.94,29.413,30.178,30.176,29.828,29.964,30.05,30.123,30.248,27.794,29.972,29.79,30.07,29.926,29.966,30.165,30.136,27.578,29.895,26.654,30.159,29.292,30.16,30.084,29.172,30.028,30.039,27.594,29.752,29.296,29.875,29.708,29.269,30.202,30.214,30.057,25.614,29.556,30.055,29.641,30.155,30.09,29.904,30.051,30.087,29.853,29.906,30.061,24.096,30.213,30.33,29.55,30.125,29.25,29.996
2022-01-15 14:07:00,29.983,29.646,28.261,26.173,24.966,29.794,29.337,30.034,29.752,27.945,29.413,30.173,30.178,29.827,29.96,30.049,30.123,30.249,27.79,29.969,29.785,30.069,29.928,29.965,30.163,30.133,27.578,29.899,26.655,30.154,29.289,30.162,30.085,29.171,30.032,30.044,27.591,29.751,29.299,29.879,29.712,29.267,30.199,30.211,30.059,25.608,29.556,30.056,29.642,30.155,30.091,29.907,30.05,30.09,29.856,29.909,30.056,24.094,30.209,30.332,29.547,30.121,29.248,30.0
2022-01-15 14:08:00,29.983,29.646,28.263,26.175,24.97,29.798,29.337,30.037,29.752,27.948,29.411,30.172,30.18,29.824,29.957,30.05,30.126,30.25,27.789,29.967,29.784,30.067,29.928,29.962,30.159,30.131,27.58,29.901,26.659,30.152,29.289,30.164,30.085,29.17,30.035,30.047,27.592,29.75,29.303,29.882,29.716,29.266,30.198,30.209,30.063,25.612,29.556,30.055,29.641,30.159,30.094,29.91,30.05,30.091,29.857,29.913,30.056,24.091,30.205,30.333,29.542,30.118,29.247,30.004
2022-01-15 14:09:00,29.982,29.647,28.265,26.176,24.974,29.8,29.336,30.041,29.751,27.948,29.411,30.172,30.182,29.821,29.956,30.052,30.129,30.251,27.788,29.964,29.786,30.067,29.927,29.959,30.155,30.126,27.583,29.904,26.662,30.151,29.289,30.167,30.086,29.169,30.038,30.048,27.591,29.747,29.307,29.884,29.717,29.264,30.195,30.207,30.067,25.619,29.559,30.057,29.642,30.164,30.098,29.909,30.05,30.09,29.855,29.917,30.055,24.087,30.2,30.332,29.541,30.113,29.249,30.008
2022-01-15 14:10:00,29.981,29.647,28.263,26.179,24.977,29.801,29.34,30.042,29.754,27.944,29.409,30.175,30.183,29.817,29.956,30.057,30.134,30.25,27.787,29.965,29.789,30.067,29.925,29.955,30.153,30.123,27.588,29.905,26.666,30.154,29.293,30.171,30.089,29.168,30.036,30.049,27.591,29.745,29.309,29.884,29.719,29.264,30.191,30.204,30.071,25.613,29.561,30.059,29.644,30.167,30.103,29.908,30.054,30.087,29.852,29.919,30.057,24.084,30.197,30.33,29.539,30.111,29.253,30.009
2022-01-15 14:11:00,29.979,29.647,28.261,26.182,24.978,29.802,29.343,30.043,29.757,27.939,29.41,30.178,30.183,29.813,29.959,30.059,30.137,30.248,27.788,29.967,29.794,30.071,29.923,29.954,30.15,30.121,27.592,29.904,26.669,30.157,29.297,30.173,30.091,29.167,30.034,30.048,27.59,29.744,29.307,29.882,29.719,29.263,30.187,30.2,30.074,25.613,29.564,30.062,29.647,30.168,30.106,29.906,30.058,30.084,29.849,29.919,30.059,24.08,30.197,30.328,29.541,30.111,29.256,30.012
2022-01-15 14:12:00,29.977,29.649,28.259,26.183,24.977,29.803,29.345,30.04,29.76,27.936,29.412,30.182,30.183,29.812,29.963,30.059,30.139,30.245,27.788,29.971,29.798,30.074,29.921,29.954,30.151,30.122,27.594,29.901,26.669,30.16,29.3,30.175,30.094,29.169,30.03,30.045,27.591,29.743,29.306,29.88,29.718,29.265,30.186,30.199,30.074,25.616,29.567,30.065,29.651,30.17,30.107,29.905,30.059,30.082,29.847,29.918,30.062,24.08,30.2,30.327,29.544,30.113,29.258,30.016
2022-01-15 14:13:00,29.974,29.651,28.256,26.182,24.975,29.805,29.347,30.036,29.762,27.933,29.415,30.185,30.181,29.811,29.968,30.06,30.141,30.243,27.79,29.973,29.801,30.076,29.921,29.954,30.152,30.124,27.595,29.898,26.671,30.163,29.301,30.176,30.095,29.173,30.028,30.043,27.593,29.743,29.304,29.878,29.718,29.268,30.186,30.198,30.074,25.626,29.569,30.067,29.652,30.17,30.109,29.905,30.06,30.082,29.846,29.916,30.065,24.079,30.204,30.326,29.548,30.115,29.259,30.015
2022-01-15 14:14:00,29.972,29.654,28.255,26.179,24.972,29.806,29.347,30.035,29.763,27.932,29.417,30.187,30.18,29.814,29.971,30.059,30.141,30.244,27.794,29.976,29.803,30.076,29.921,29.958,30.156,30.129,27.596,29.894,26.672,30.166,29.302,30.176,30.094,29.175,30.024,30.04,27.598,29.742,29.302,29.876,29.715,29.271,30.187,30.199,30.07,25.625,29.569,30.066,29.653,30.168,30.107,29.904,30.059,30.082,29.846,29.913,30.068,24.08,30.209,30.325,29.552,30.119,29.258,30.013
2022-01-15 14:15:00,29.971,29.655,28.255,26.176,24.969,29.806,29.346,30.033,29.763,27.932,29.419,30.188,30.179,29.817,29.97,30.058,30.138,30.246,27.796,29.978,29.803,30.076,29.922,29.959,30.16,30.131,27.598,29.892,26.671,30.167,29.302,30.174,30.093,29.176,30.022,30.039,27.6,29.742,29.3,29.871,29.713,29.274,30.19,30.203,30.066,25.62,29.569,30.064,29.651,30.167,30.105,29.904,30.058,30.083,29.847,29.911,30.069,24.083,30.214,30.325,29.554,30.121,29.256,30.008
2022-01-15 14:16:00,29.97,29.656,28.253,26.173,24.966,29.805,29.343,30.033,29.763,27.931,29.419,30.187,30.176,29.82,29.969,30.055,30.137,30.247,27.796,29.978,29.801,30.076,29.926,29.962,30.163,30.132,27.599,29.893,26.67,30.165,29.303,30.173,30.091,29.177,30.019,30.041,27.602,29.745,29.3,29.868,29.709,29.276,30.194,30.206,30.064,25.623,29.566,30.061,29.649,30.163,30.102,29.905,30.058,30.085,29.849,29.909,30.068,24.088,30.216,30.325,29.556,30.123,29.253,30.003
2022-01-15 14:17:00,29.971,29.655,28.253,26.17,24.963,29.803,29.341,30.034,29.762,27.932,29.419,30.185,30.173,29.822,29.966,30.053,30.134,30.247,27.795,29.976,29.8,30.075,29.928,29.964,30.166,30.133,27.599,29.894,26.668,30.164,29.305,30.169,30.09,29.177,30.018,30.042,27.602,29.747,29.298,29.866,29.705,29.276,30.196,30.208,30.066,25.621,29.564,30.06,29.648,30.16,30.098,29.906,30.057,30.087,29.852,29.909,30.065,24.091,30.216,30.328,29.556,30.124,29.251,30.002
2022-01-15 14:18:00,29.972,29.652,28.253,26.168,24.961,29.8,29.338,30.036,29.762,27.932,29.418,30.183,30.17,29.822,29.964,30.053,30.132,30.249,27.793,29.973,29.796,30.073,29.931,29.963,30.167,30.131,27.598,29.898,26.666,30.163,29.307,30.164,30.09,29.177,30.018,30.045,27.6,29.751,29.299,29.866,29.702,29.275,30.198,30.209,30.067,25.612,29.564,30.062,29.65,30.161,30.098,29.908,30.056,30.089,29.855,29.91,30.062,24.092,30.215,30.329,29.555,30.124,29.249,30.004
2022-01-15 14:19:00,29.974,29.649,28.256,26.17,24.96,29.799,29.338,30.038,29.764,27.935,29.417,30.179,30.169,29.822,29.962,30.05,30.133,30.251,27.791,29.97,29.793,30.07,29.932,29.963,30.166,30.129,27.597,29.902,26.663,30.158,29.307,30.165,30.091,29.176,30.02,30.047,27.598,29.753,29.3,29.867,29.701,29.275,30.198,30.21,30.071,25.613,29.566,30.063,29.652,30.162,30.099,29.91,30.054,30.092,29.858,29.913,30.058,24.093,30.212,30.333,29.552,30.122,29.249,30.006
2022-01-15 14:20:00,29.976,29.648,28.259,26.169,24.961,29.799,29.339,30.04,29.765,27.938,29.416,30.176,30.169,29.82,29.961,30.051,30.133,30.252,27.789,29.968,29.793,30.069,29.933,29.961,30.165,30.127,27.595,29.905,26.661,30.154,29.304,30.166,30.09,29.175,30.023,30.05,27.595,29.753,29.302,29.87,29.702,29.274,30.198,30.209,30.074,25.614,29.568,30.064,29.653,30.166,30.1,29.912,30.053,30.094,29.859,29.916,30.057,24.091,30.21,30.335,29.55,30.12,29.25,30.008
2022-01-15 14:21:00,29.978,29.647,28.262,26.17,24.964,29.8,29.341,30.043,29.763,27.941,29.414,30.176,30.17,29.819,29.961,30.057,30.135,30.253,27.787,29.968,29.792,30.068,29.932,29.958,30.161,30.122,27.593,29.906,26.659,30.156,29.301,30.169,30.088,29.174,30.026,30.052,27.594,29.753,29.305,29.874,29.704,29.272,30.196,30.208,30.077,25.617,29.569,30.063,29.652,30.169,30.103,29.912,30.054,30.093,29.858,29.919,30.058,24.091,30.206,30.336,29.548,30.116,29.252,30.012
2022-01-15 14:22:00,29.979,29.648,28.264,26.173,24.968,29.802,29.345,30.044,29.764,27.943,29.413,30.177,30.171,29.817,29.962,30.06,30.139,30.252,27.787,29.968,29.794,30.071,29.932,29.955,30.158,30.12,27.591,29.905,26.657,30.158,29.3,30.173,30.088,29.172,30.029,30.052,27.594,29.751,29.308,29.877,29.708,29.269,30.194,30.206,30.078,25.618,29.569,30.063,29.651,30.172,30.107,29.912,30.058,30.09,29.854,29.921,30.059,24.088,30.202,30.335,29.547,30.114,29.255,30.014
2022-01-15 14:23:00,29.978,29.649,28.264,26.177,24.971,29.803,29.347,30.043,29.765,27.943,29.413,30.18,30.174,29.815,29.963,30.062,30.141,30.251,27.789,29.971,29.797,30.075,29.931,29.955,30.157,30.119,27.59,29.903,26.658,30.161,29.299,30.176,30.089,29.172,30.03,30.05,27.595,29.751,29.308,29.878,29.71,29.266,30.19,30.202,30.078,25.621,29.569,30.065,29.653,30.173,30.111,29.909,30.062,30.088,29.851,29.92,30.063,24.086,30.201,30.333,29.548,30.113,29.258,30.014
2022-01-15 14:24:00,29.976,29.652,28.262,26.177,24.974,29.807,29.35,30.041,29.768,27.94,29.416,30.184,30.176,29.815,29.964,30.063,30.143,30.249,27.792,29.974,29.802,30.079,29.93,29.955,30.158,30.121,27.589,29.899,26.658,30.166,29.299,30.181,30.093,29.174,30.029,30.049,27.598,29.749,29.304,29.879,29.713,29.268,30.187,30.201,30.077,25.624,29.571,30.067,29.656,30.172,30.111,29.907,30.066,30.086,29.849,29.919,30.066,24.084,30.201,30.332,29.551,30.115,29.261,30.015
2022-01-15 14:25:00,29.975,29.654,28.26,26.179,24.974,29.809,29.351,30.039,29.772,27.937,29.42,30.187,30.177,29.816,29.965,30.063,30.142,30.248,27.794,29.977,29.804,30.081,29.93,29.958,30.16,30.123,27.588,29.895,26.66,30.169,29.297,30.181,30.096,29.178,30.026,30.048,27.6,29.749,29.299,29.876,29.714,29.272,30.186,30.2,30.074,25.63,29.574,30.071,29.66,30.168,30.11,29.907,30.068,30.086,29.85,29.918,30.068,24.085,30.202,30.332,29.555,30.117,29.262,30.013
2022-01-15 14:26:00,29.974,29.658,28.258,26.178,24.974,29.811,29.352,30.039,29.775,27.935,29.424,30.188,30.177,29.817,29.968,30.061,30.14,30.249,27.797,29.98,29.805,30.081,29.93,29.961,30.165,30.128,27.589,29.892,26.662,30.17,29.298,30.179,30.099,29.183,30.024,30.046,27.602,29.747,29.297,29.874,29.714,29.277,30.188,30.202,30.069,25.627,29.577,30.072,29.662,30.167,30.108,29.909,30.068,30.087,29.851,29.918,30.071,24.084,30.206,30.332,29.559,30.119,29.261,30.01
2022-01-15 14:27:00,29.973,29.661,28.256,26.177,24.973,29.812,29.351,30.039,29.775,27.934,29.425,30.186,30.178,29.819,29.97,30.061,30.138,30.251,27.8,29.984,29.803,30.08,29.93,29.964,30.168,30.131,27.591,29.892,26.664,30.168,29.299,30.177,30.098,29.184,30.021,30.045,27.604,29.747,29.297,29.872,29.712,29.28,30.192,30.205,30.067,25.625,29.577,30.071,29.662,30.163,30.105,29.912,30.067,30.088,29.853,29.917,30.069,24.086,30.21,30.332,29.559,30.121,29.26,30.004
2022-01-15 14:28:00,29.973,29.66,28.255,26.175,24.97,29.812,29.35,30.04,29.773,27.936,29.424,30.184,30.177,29.821,29.972,30.061,30.134,30.253,27.802,29.984,29.8,30.079,29.932,29.966,30.171,30.134,27.593,29.894,26.665,30.165,29.302,30.174,30.096,29.184,30.021,30.045,27.607,29.747,29.299,29.87,29.71,29.28,30.196,30.209,30.067,25.618,29.575,30.069,29.66,30.158,30.101,29.913,30.067,30.09,29.854,29.916,30.067,24.09,30.214,30.332,29.559,30.123,29.259,30.003
2022-01-15 14:29:00,29.975,29.658,28.256,26.173,24.967,29.811,29.348,30.04,29.77,27.938,29.423,30.182,30.178,29.823,29.969,30.06,30.132,30.255,27.801,29.982,29.798,30.08,29.933,29.966,30.171,30.134,27.595,29.898,26.666,30.162,29.304,30.172,30.094,29.183,30.021,30.046,27.607,29.75,29.303,29.87,29.708,29.279,30.199,30.212,30.068,25.617,29.574,30.067,29.657,30.16,30.099,29.915,30.066,30.091,29.856,29.917,30.063,24.093,30.216,30.332,29.556,30.123,29.258,30.006
2022-01-15 14:30:00,29.977,29.654,28.257,26.17,24.964,29.81,29.348,30.041,29.77,27.94,29.422,30.18,30.177,29.823,29.966,30.059,30.133,30.256,27.799,29.979,29.795,30.08,29.935,29.964,30.171,30.131,27.597,29.901,26.665,30.159,29.307,30.172,30.095,29.182,30.023,30.048,27.605,29.754,29.304,29.871,29.708,29.28,30.201,30.214,30.071,25.622,29.573,30.067,29.657,30.163,30.099,29.914,30.066,30.093,29.857,29.917,30.06,24.094,30.213,30.333,29.553,30.123,29.257,30.009
